,Value
ticker,UUU
ROCE,7.786047669979982
ROCE (3yr avg),4.607247375333327
NFAT,295.17905997895474
NFAT (3yr avg),144.1664367357076
NPM,0.6026955469077072
DPR,0.0
Retention Ratio,100.0
Dep,70.13645822928423
SSGR,16.752011204878436
Av NPM (over 3 years),0.6026955469077072
Au NFA/T (over 3 years),144.1664367357076
Av Dep%NFA (over 3 years),70.13645822928423
Au Retention ratio (over 3 years),100.0
d/e,0.4533081193825384
Interest coverage,1.532403331237017
tax %,-258.440479940437
cPAT,447155.0
CFO,-1048612.0
cCFO,-812644.0
cCFO/cPAT,-1.8173653431136854
p/a,6.007186778247698
p/e,2.9999998
EY,6.063739263329387
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,6.422372406156707
PEG,
no. shares (cr),0.231289
p/s,0.36232015
NFA + CWIP,0.0
Capex,4470.0
FCF,-1053082.0
FCF%,-210.32867037892166
DV,0.0
Mcap (cr),0.8257017
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
net cash flow positive,False
cCFO > PAT,False
p/e <10,True
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,1.0042627778434732
Current Price,3.57
Market Cap,8257017
Net Income,500684.0
Total Revenue,23563554.0
Total Assets,9816279.0
Total Liabilities,4652568.0
Total Stockholders Equity,4663027.0
Total Debt,
Cash and Cash Equivalents,0
Current Assets,9816279.0
Current Liabilities,4652568.0
Working Capital,5163711.0
Operating Cash Flow,-1048612.0
Capital Expenditure,0
Dividends Paid,0
Depreciation & Amortization,164126.0
Interest Expense,262365.0
Income Tax Expense,-361000.0
Shares Outstanding,2312890
Net Fixed Assets,0.0
Construction in Progress,0
Net Debt,0
3-5yr Average ROA (%),1.477991146564382
3-5yr Average ROE (%),3.572330598374863
ROE,10.190238103427607
ROA,5.516866288958052
insidersPercentHeld,0.3089
institutionsPercentHeld,0.12856
institutionsFloatPercentHeld,0.18603
institutionsCount,12.0
current,3.57
