,Value
ticker,GALLANTT.NS
ROCE,18.808697363420944
ROCE (3yr avg),14.166661737576549
NFAT,2.2036547352590548
NFAT (3yr avg),2.2969234935793676
NPM,6.052992806926416
DPR,-1
Retention Ratio,101.0
Dep,6.126202990837164
SSGR,7.916091007706004
Av NPM (over 3 years),6.052992806926416
Au NFA/T (over 3 years),2.2969234935793676
Av Dep%NFA (over 3 years),6.126202990837164
Au Retention ratio (over 3 years),-1
d/e,0.1541033459951554
Interest coverage,26.12081681277509
tax %,29.458248436654245
cPAT,9428414000.0
CFO,5787968000.0
cCFO,12526366000.0
cCFO/cPAT,1.3285761528927347
p/a,12.780636364337997
p/e,32.1238
EY,2.75896184078142
Earnings Growth 5yr cagr,-8.412125378266854
Sales Growth 5yr cagr,12.878154977281264
PEG,-3.818749549667132
no. shares (cr),24.1280992
Current Price,602.0
market cap,145251157184.0
d/e_market,0.02600083932698619
p/s,3.409001
NFA + CWIP,23332770000.0
Capex,4485942000.0
Capex_from_cashflow_statement,2422182000.0
FCF,1302026000.0
FCF%,32.49034791427111
FCF_capex_from_cashflow,3365786000.0
FCF%_capex_from_cashflow,83.98876684872876
DV,0.06144460514482644
Mcap (cr),14525.1155968
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.22495390437542157
Market Cap,145251155968
Net Income,4007424000.0
Total Revenue,42927289000.0
Total Assets,35483500000.0
Total Liabilities,7057903000.0
Total Stockholders Equity,24507268000.0
Total Debt,3776652000.0
Cash and Cash Equivalents,1286145000.0
Current Assets,13773740000.0
Current Liabilities,4110498000.0
Working Capital,9663242000.0
Operating Cash Flow,5787968000.0
Capital Expenditure,2422182000.0
Dividends Paid,89249000.0
Depreciation & Amortization,1199625000.0
Interest Expense,219928000.0
Income Tax Expense,1673501000.0
Shares Outstanding,241280992
Net Fixed Assets,20153316000.0
Construction in Progress,3179454000.0
Net Debt,2490507000.0
3-5yr Average ROA (%),8.132507450032056
3-5yr Average ROE (%),10.440717367491656
ROE,15.141534470125507
ROA,11.991286396039769
insidersPercentHeld,0.92586
institutionsPercentHeld,7e-05
institutionsFloatPercentHeld,0.001
institutionsCount,1.0
current,602.0
Normalized EBIT,3980682000.0
Normalized Net Income,2556673333.3333335
