,Value
ticker,MNKD
ROCE,21.95438549258668
ROCE (3yr avg),-0.5109721562146111
NFAT,3.3670902497272754
NFAT (3yr avg),2.9615785070409295
NPM,-27.979570746359077
DPR,0.0
Retention Ratio,100.0
Dep,11.709489444410005
SSGR,-94.57318480305818
Av NPM (over 3 years),-27.979570746359077
Au NFA/T (over 3 years),2.9615785070409295
Av Dep%NFA (over 3 years),11.709489444410005
Au Retention ratio (over 3 years),100.0
d/e,-0.1937538591530987
Interest coverage,1.8082725573312972
tax %,9.600891277278983
cPAT,-152676000.0
CFO,42511000.0
cCFO,-65783000.0
cCFO/cPAT,0.430866671906521
p/a,5.805579989814772
p/e,37.0
EY,2.209178555535472
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,55.83547700074594
PEG,
no. shares (cr),30.6828
Current Price,4.07
market cap,1248789960.0
d/e_market,0.03819377279426558
p/s,4.1386843
NFA + CWIP,91514000.0
Capex,-32664000.0
Capex_from_cashflow_statement,9693000.0
FCF,75175000.0
FCF%,272.49166304190226
FCF_capex_from_cashflow,32818000.0
FCF%_capex_from_cashflow,118.95751776134551
DV,0.0
Mcap (cr),124.8790016
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,1.7683658347251299
Market Cap,1248790016
Net Income,27588000.0
Total Revenue,285504000.0
Total Assets,393843000.0
Total Liabilities,472659000.0
Total Stockholders Equity,-246168000.0
Total Debt,47696000.0
Cash and Cash Equivalents,31360000.0
Current Assets,268306000.0
Current Liabilities,81837000.0
Working Capital,186469000.0
Operating Cash Flow,42511000.0
Capital Expenditure,9693000.0
Dividends Paid,0
Depreciation & Amortization,9039000.0
Interest Expense,37981000.0
Income Tax Expense,2930000.0
Shares Outstanding,306828000
Net Fixed Assets,85365000.0
Construction in Progress,6149000.0
Net Debt,16336000.0
3-5yr Average ROA (%),-8.368670254615934
3-5yr Average ROE (%),8.612712702603522
ROE,-16.978066612510155
ROA,6.349067535363694
insidersPercentHeld,0.01657
institutionsPercentHeld,0.55853003
institutionsFloatPercentHeld,0.56794
institutionsCount,307.0
current,4.07
high,12.0
low,8.0
mean,9.71429
median,9.0
Normalized EBIT,6884000.0
Normalized Net Income,-23916666.666666668
Research Asset,87676800.0
R&D Amortization,21841800.0
Adjusted EBIT (R&D),92550200.0
Adjusted Book Equity (R&D),-158491200.0
Adjusted D/E (R&D),-0.30093784386767214
Adjusted Invested Capital (R&D),-142155200.0
Adjusted ROC (R&D),-58.85437600671361
Adjusted ROE (R&D),-17.40664465913565
