,Value
ticker,ALGM
longName,"Allegro MicroSystems, Inc."
ROCE,-4.227859708107283
ROCE (3yr avg),10.45275481074949
NFAT,2.179430256554394
NFAT (3yr avg),3.1347835224655807
NPM,7.907923133012119
DPR,-1
Retention Ratio,101.0
Dep,20.813586970658026
SSGR,4.223936434975661
Av NPM (over 3 years),7.907923133012119
Au NFA/T (over 3 years),3.1347835224655807
Av Dep%NFA (over 3 years),20.813586970658026
Au Retention ratio (over 3 years),-1
d/e,0.32597274500524137
Interest coverage,-0.6521109135217019
tax %,15.091719566840926
cPAT,386451000.0
CFO,61913000.0
cCFO,592963000.0
cCFO/cPAT,1.5343808141264998
p/a,-4.77001547756015
p/e,inf
EY,-1.351240736157709
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-1.9306862264346192
PEG,
no. shares (cr),18.5040489
Current Price,29.2
market cap,5403182278.8
d/e_market,0.06819888372928234
p/s,7.2219234
NFA + CWIP,375348000.0
Capex,59249000.0
Capex_from_cashflow_statement,41135000.0
FCF,2664000.0
FCF%,-3.6488152307903023
FCF_capex_from_cashflow,20778000.0
FCF%_capex_from_cashflow,-28.45911518970004
DV,
Mcap (cr),549.9436544
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.04302812010401693
Market Cap,5499436544
Net Income,-73010000.0
Total Revenue,725006000.0
Total Assets,1420961000.0
Total Liabilities,489861000.0
Total Stockholders Equity,1130435000.0
Total Debt,368491000.0
Cash and Cash Equivalents,30247000.0
Current Assets,483036000.0
Current Liabilities,112261000.0
Working Capital,370775000.0
Operating Cash Flow,61913000.0
Capital Expenditure,41135000.0
Dividends Paid,
Depreciation & Amortization,64502000.0
Interest Expense,30366000.0
Income Tax Expense,-12933000.0
Shares Outstanding,185040489
Net Fixed Assets,323768000.0
Construction in Progress,51580000.0
Net Debt,338244000.0
3-5yr Average ROA (%),14.665509502038923
3-5yr Average ROE (%),18.307013037492695
ROE,14.569886496732206
ROA,11.26184563666817
insidersPercentHeld,0.33164
institutionsPercentHeld,0.85595
institutionsFloatPercentHeld,1.2806599
institutionsCount,390.0
current,29.2
high,42.0
low,30.0
mean,37.83333
median,37.0
Normalized EBIT,121304000.0
Normalized Net Income,89014666.66666667
Research Asset,460218600.0
R&D Amortization,125802000.0
Adjusted EBIT (R&D),-1483000.0
Adjusted Book Equity (R&D),1590653600.0
Adjusted D/E (R&D),0.23166011757682503
Adjusted Invested Capital (R&D),1928897600.0
Adjusted ROC (R&D),-0.06528028231378116
Adjusted ROE (R&D),-4.5899371176728865
