,Value
ticker,INSE
ROCE,10.34688995215311
ROCE (3yr avg),17.283657224955004
NFAT,3.575210589651023
NFAT (3yr avg),4.21253804949895
NPM,10.466464060597277
DPR,0.0
Retention Ratio,100.0
Dep,62.34389376817995
SSGR,-18.253515669200638
Av NPM (over 3 years),10.466464060597277
Au NFA/T (over 3 years),4.21253804949895
Av Dep%NFA (over 3 years),62.34389376817995
Au Retention ratio (over 3 years),100.0
d/e,-4.621870882740448
Interest coverage,0.9359756097560976
tax %,-3500.0
cPAT,52300000.0
CFO,31700000.0
cCFO,118400000.0
cCFO/cPAT,2.2638623326959846
p/a,18.892128279883384
p/e,4.070422
EY,27.763408714201347
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,13.019251600154359
PEG,
no. shares (cr),2.69205
p/s,0.7759333
NFA + CWIP,
Capex,
FCF,
FCF%,
DV,0.0
Mcap (cr),23.3400736
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
net cash flow positive,False
cCFO > PAT,True
p/e <10,True
peg <1,False
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,
Current Price,8.67
Market Cap,233400736
Net Income,64800000.0
Total Revenue,297100000.0
Total Assets,438400000.0
Total Liabilities,441700000.0
Total Stockholders Equity,-75900000.0
Total Debt,311000000.0
Cash and Cash Equivalents,10000000.0
Current Assets,159900000.0
Current Liabilities,104000000.0
Working Capital,55900000.0
Operating Cash Flow,31700000.0
Capital Expenditure,28800000.0
Dividends Paid,0
Depreciation & Amortization,47700000.0
Interest Expense,32800000.0
Income Tax Expense,-63000000.0
Shares Outstanding,26920500
Net Fixed Assets,91300000.0
Construction in Progress,
Net Debt,301000000.0
3-5yr Average ROA (%),8.630228127892126
3-5yr Average ROE (%),-64.66772671189894
ROE,-163.63636363636365
ROA,16.58561556181213
insidersPercentHeld,0.06758
institutionsPercentHeld,0.82691
institutionsFloatPercentHeld,0.88685
institutionsCount,131.0
current,8.67
high,20.0
low,10.0
mean,13.33333
median,12.5
