,Value
ticker,SHOP
longName,Shopify Inc.
ROCE,10.879010695187166
ROCE (3yr avg),1.550595894945622
NFAT,61.8815331010453
NFAT (3yr avg),32.800919839895414
NPM,-12.393179804652894
DPR,0.0
Retention Ratio,100.0
Dep,23.60354964000811
SSGR,-430.1112469738384
Av NPM (over 3 years),-12.393179804652894
Au NFA/T (over 3 years),32.800919839895414
Av Dep%NFA (over 3 years),23.60354964000811
Au Retention ratio (over 3 years),100.0
d/e,0.1242003088462387
Interest coverage,
tax %,9.380610412926393
cPAT,1605659000.0
CFO,1616000000.0
cCFO,2959711000.0
cCFO/cPAT,1.843299853829487
p/a,17.868837950261085
p/e,78.21579
EY,1.1132159170832923
Earnings Growth 5yr cagr,-12.624912441553015
Sales Growth 5yr cagr,24.407264966061938
PEG,-6.195353065781621
no. shares (cr),122.0418767
Current Price,148.61
market cap,181366432963.87003
d/e_market,0.006208425570261451
p/s,18.188633
NFA + CWIP,140000000.0
Capex,29000000.0
Capex_from_cashflow_statement,19000000.0
FCF,1587000000.0
FCF%,78.6032689450223
FCF_capex_from_cashflow,1597000000.0
FCF%_capex_from_cashflow,79.098563645369
DV,0.0
Mcap (cr),18214.0977152
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.9820544554455446
Market Cap,182140977152
Net Income,2019000000.0
Total Revenue,8880000000.0
Total Assets,13924000000.0
Total Liabilities,2366000000.0
Total Stockholders Equity,9066000000.0
Total Debt,1126000000.0
Cash and Cash Equivalents,
Current Assets,7254000000.0
Current Liabilities,1956000000.0
Working Capital,5298000000.0
Operating Cash Flow,1616000000.0
Capital Expenditure,19000000.0
Dividends Paid,0
Depreciation & Amortization,36000000.0
Interest Expense,
Income Tax Expense,209000000.0
Shares Outstanding,1220418767
Net Fixed Assets,140000000.0
Construction in Progress,0
Net Debt,
3-5yr Average ROA (%),-13.760054761247828
3-5yr Average ROE (%),-17.097730348092565
ROE,1.5255706443224502
ROA,1.1969532100108813
insidersPercentHeld,0.0018799999
institutionsPercentHeld,0.74027
institutionsFloatPercentHeld,0.74166
institutionsCount,2116.0
current,148.61
high,200.0
low,118.0
mean,162.0
median,165.0
Normalized EBIT,229666666.66666666
Normalized Net Income,-436333333.3333333
Research Asset,3994553200.0
R&D Amortization,1090876600.0
Adjusted EBIT (R&D),1578123400.0
Adjusted Book Equity (R&D),13060553200.0
Adjusted D/E (R&D),0.08621380601244363
Adjusted Invested Capital (R&D),
Adjusted ROC (R&D),
Adjusted ROE (R&D),15.458763262799618
