,Value
ticker,VTRS
longName,Viatris Inc.
ROCE,-0.2049186064414988
ROCE (3yr avg),3.2030125565429306
NFAT,4.975795017216933
NFAT (3yr avg),4.896987594471589
NPM,2.9443961850814127
DPR,329.8772313060457
Retention Ratio,-229.8772313060457
Dep,91.45146777717689
SSGR,-124.59671082295061
Av NPM (over 3 years),2.9443961850814127
Au NFA/T (over 3 years),4.896987594471589
Av Dep%NFA (over 3 years),91.45146777717689
Au Retention ratio (over 3 years),-229.87723130604573
d/e,0.6989602978394911
Interest coverage,0.7078181818181818
tax %,-1.765083440308087
cPAT,230000000.0
CFO,2302900000.0
cCFO,11218800000.0
cCFO/cPAT,48.77739130434782
p/a,-1.329964035188894
p/e,inf
EY,-5.494651135150266
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,-6.246940495568998
PEG,
no. shares (cr),116.5872127
Current Price,9.9
market cap,11542134057.300001
d/e_market,1.2394501683119867
p/s,0.8176806
NFA + CWIP,3316300000.0
Capex,2773100000.0
Capex_from_cashflow_statement,359100000.0
FCF,-470200000.0
FCF%,74.14064963733837
FCF_capex_from_cashflow,1943800000.0
FCF%_capex_from_cashflow,-306.4963733837906
DV,4.980014936115379
Mcap (cr),1154.213376
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,True
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.20417734161274914
Market Cap,11542133760
Net Income,-634200000.0
Total Revenue,14739300000.0
Total Assets,41500900000.0
Total Liabilities,22865400000.0
Total Stockholders Equity,20467400000.0
Total Debt,14305900000.0
Cash and Cash Equivalents,387200000.0
Current Assets,9520700000.0
Current Liabilities,5779400000.0
Working Capital,3741300000.0
Operating Cash Flow,2302900000.0
Capital Expenditure,359100000.0
Dividends Paid,574800000.0
Depreciation & Amortization,2893200000.0
Interest Expense,550000000.0
Income Tax Expense,11000000.0
Shares Outstanding,1165872127
Net Fixed Assets,2919200000.0
Construction in Progress,397100000.0
Net Debt,13918700000.0
3-5yr Average ROA (%),2.0381508540607243
3-5yr Average ROE (%),5.132523313746085
ROE,0.26336251826565915
ROA,0.11196661061513064
insidersPercentHeld,0.00275
institutionsPercentHeld,0.85553
institutionsFloatPercentHeld,0.8579
institutionsCount,1315.0
current,9.9
high,14.0
low,8.0
mean,11.42857
median,11.0
Normalized EBIT,1369466666.6666667
Normalized Net Income,499700000.0
Research Asset,2122580000.0
R&D Amortization,591420000.0
Adjusted EBIT (R&D),144080000.0
Adjusted Book Equity (R&D),22589980000.0
Adjusted D/E (R&D),0.6332851998983621
Adjusted Invested Capital (R&D),36508680000.0
Adjusted ROC (R&D),0.4016117049994573
Adjusted ROE (R&D),-2.807439404550159
