,Value
ticker,AZZ
ROCE,12.559885828736125
ROCE (3yr avg),11.04519124515699
NFAT,2.6644712454708883
NFAT (3yr avg),3.033500102183901
NPM,3.590577033567252
DPR,1.9775550632347165
Retention Ratio,98.02244493676528
Dep,16.275295394941047
SSGR,-5.598675206621752
Av NPM (over 3 years),3.590577033567252
Au NFA/T (over 3 years),3.033500102183901
Av Dep%NFA (over 3 years),16.275295394941047
Au Retention ratio (over 3 years),98.02244493676528
d/e,0.9407538435362138
Interest coverage,2.9079500996530596
tax %,24.519137816888616
cPAT,261488000.0
CFO,249909000.0
cCFO,791817000.0
cCFO/cPAT,3.028119837239185
p/a,5.868034916795907
p/e,13.174406
EY,3.689873806619406
Earnings Growth 5yr cagr,-18.943981305412983
Sales Growth 5yr cagr,44.25391583406757
PEG,-0.6954401921963254
no. shares (cr),3.0014
p/s,2.2007773
NFA + CWIP,772037000.0
Capex,202789000.0
FCF,47120000.0
FCF%,36.57448014095767
DV,0.661830462097143
Mcap (cr),349.1528704
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
net cash flow positive,False
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.1885486317019395
Current Price,116.33
Market Cap,3491528704
Net Income,128833000.0
Total Revenue,1577744000.0
Total Assets,2227101000.0
Total Liabilities,1181606000.0
Total Stockholders Equity,934491000.0
Total Debt,960614000.0
Cash and Cash Equivalents,7055000.0
Current Assets,375444000.0
Current Liabilities,220992000.0
Working Capital,154452000.0
Operating Cash Flow,249909000.0
Capital Expenditure,115883000.0
Dividends Paid,23108000.0
Depreciation & Amortization,82205000.0
Interest Expense,81282000.0
Income Tax Expense,41850000.0
Shares Outstanding,30014000
Net Fixed Assets,618892000.0
Construction in Progress,153145000.0
Net Debt,953559000.0
3-5yr Average ROA (%),2.4228250020126056
3-5yr Average ROE (%),5.804264023061211
ROE,13.01352635826718
ROA,5.826112477575439
insidersPercentHeld,0.01787
institutionsPercentHeld,1.0372
institutionsFloatPercentHeld,1.05607
institutionsCount,382.0
current,116.33
high,141.0
low,105.0
mean,125.88889
median,128.0
