,Value
ticker,HCLTECH.NS
ROCE,30.84317140829624
ROCE (3yr avg),28.77910861317848
NFAT,15.118501775912174
NFAT (3yr avg),14.002007346648393
NPM,14.593326994425338
DPR,90.19085294379569
Retention Ratio,9.809147056204315
Dep,52.84711268323854
SSGR,-32.8035065309779
Av NPM (over 3 years),14.593326994425338
Au NFA/T (over 3 years),14.002007346648393
Av Dep%NFA (over 3 years),52.84711268323854
Au Retention ratio (over 3 years),9.809147056204303
d/e,0.0919385318547383
Interest coverage,33.26086956521739
tax %,25.200980181419542
cPAT,614420000000.0
CFO,222610000000.0
cCFO,796180000000.0
cCFO/cPAT,1.29582370365548
p/a,17.428866372009583
p/e,23.85808
EY,4.29971097380266
Earnings Growth 5yr cagr,8.834245669103602
Sales Growth 5yr cagr,10.973472827714637
PEG,2.700635786419198
no. shares (cr),270.9309952
Current Price,1492.8
market cap,4044457896345.6
d/e_market,0.015517530805972108
p/s,288.45718
NFA + CWIP,76350000000.0
Capex,37020000000.0
Capex_from_cashflow_statement,11080000000.0
FCF,185590000000.0
FCF%,106.72225416906267
FCF_capex_from_cashflow,211530000000.0
FCF%_capex_from_cashflow,121.63887291546867
DV,4.017843779430319
Mcap (cr),404445.8033152
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.8337001931629306
Market Cap,4044458033152
Net Income,173900000000.0
Total Revenue,1170550000000.0
Total Assets,1055440000000.0
Total Liabilities,358710000000.0
Total Stockholders Equity,682630000000.0
Total Debt,62760000000.0
Cash and Cash Equivalents,46590000000.0
Current Assets,621090000000.0
Current Liabilities,280390000000.0
Working Capital,340700000000.0
Operating Cash Flow,222610000000.0
Capital Expenditure,11080000000.0
Dividends Paid,162500000000.0
Depreciation & Amortization,40840000000.0
Interest Expense,6440000000.0
Income Tax Expense,58620000000.0
Shares Outstanding,2709309952
Net Fixed Assets,75760000000.0
Construction in Progress,590000000.0
Net Debt,16170000000.0
3-5yr Average ROA (%),16.491687073859257
3-5yr Average ROE (%),24.013572367456273
ROE,25.217883089951997
ROA,16.939329148017006
insidersPercentHeld,0.61254
institutionsPercentHeld,0.26319999
institutionsFloatPercentHeld,0.67931
institutionsCount,327.0
current,1492.8
high,2000.0
low,1389.0
mean,1688.186
median,1685.0
Normalized EBIT,217553333333.33334
Normalized Net Income,159810000000.0
Research Asset,119800000.0
R&D Amortization,78800000.0
Adjusted EBIT (R&D),239050000000.0
Adjusted Book Equity (R&D),682749800000.0
Adjusted D/E (R&D),0.09192239968433531
Adjusted Invested Capital (R&D),698919800000.0
Adjusted ROC (R&D),25.583344022635586
Adjusted ROE (R&D),25.470531078881315
