,Value
ticker,ZM
ROCE,8.951938701572361
ROCE (3yr avg),6.408121401074752
NFAT,12.625418440330476
NFAT (3yr avg),13.096967343715113
NPM,12.698388159100793
DPR,0.0
Retention Ratio,100.0
Dep,29.62348062877148
SSGR,136.68689440879027
Av NPM (over 3 years),12.698388159100793
Au NFA/T (over 3 years),13.096967343715113
Av Dep%NFA (over 3 years),29.62348062877148
Au Retention ratio (over 3 years),100.0
d/e,0.008034510286672104
Interest coverage,inf
tax %,23.209920461179216
cPAT,3127050000.0
CFO,1945308000.0
cCFO,6439672000.0
cCFO/cPAT,2.059344110263667
p/a,10.173807248549895
p/e,20.739473
EY,4.810831308695749
Earnings Growth 5yr cagr,-10.918958145266998
Sales Growth 5yr cagr,4.401683569577064
PEG,-1.8994003570743483
no. shares (cr),26.6454
Current Price,78.81
market cap,20999239740.0
d/e_market,0.0030683015574734327
p/s,4.9618945
NFA + CWIP,386375000.0
Capex,156328000.0
Capex_from_cashflow_statement,136560000.0
FCF,1788980000.0
FCF%,177.0850037317939
FCF_capex_from_cashflow,1808748000.0
FCF%_capex_from_cashflow,179.04177035510443
DV,0.0
Mcap (cr),2358.6965504
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,0.9196384325772576
Market Cap,23586965504
Net Income,1010238000.0
Total Revenue,4665433000.0
Total Assets,10988421000.0
Total Liabilities,2053337000.0
Total Stockholders Equity,8019406000.0
Total Debt,64432000.0
Cash and Cash Equivalents,21718000.0
Current Assets,8675974000.0
Current Liabilities,1903294000.0
Working Capital,6772680000.0
Operating Cash Flow,1945308000.0
Capital Expenditure,136560000.0
Dividends Paid,0
Depreciation & Amortization,122632000.0
Interest Expense,0
Income Tax Expense,305346000.0
Shares Outstanding,266454000
Net Fixed Assets,386375000.0
Construction in Progress,0
Net Debt,42714000.0
3-5yr Average ROA (%),6.014015115900811
3-5yr Average ROE (%),7.536473888448906
ROE,11.917055600020996
ROA,9.658931685085543
insidersPercentHeld,0.0025799999
institutionsPercentHeld,0.72712
institutionsFloatPercentHeld,0.72900003
institutionsCount,1050.0
current,78.81
high,115.0
low,67.0
mean,91.62963
median,92.0
Normalized EBIT,528001000.0
Normalized Net Income,583803666.6666666
Research Asset,2104596000.0
R&D Amortization,558530200.0
Adjusted EBIT (R&D),1107179800.0
Adjusted Book Equity (R&D),10124002000.0
Adjusted D/E (R&D),0.0063642816348712695
Adjusted Invested Capital (R&D),10166716000.0
Adjusted ROC (R&D),8.362624165539364
Adjusted ROE (R&D),9.97864283314049
