,Value
ticker,PLASTIBLEN.NS
ROCE,10.125919821129965
ROCE (3yr avg),9.9894120671263
NFAT,4.513069743948266
NFAT (3yr avg),4.4052037167669145
NPM,4.029306493727755
DPR,34.00030965553845
Retention Ratio,65.99969034446154
Dep,8.811191488358128
SSGR,2.903698069871383
Av NPM (over 3 years),4.029306493727755
Au NFA/T (over 3 years),4.4052037167669145
Av Dep%NFA (over 3 years),8.811191488358128
Au Retention ratio (over 3 years),65.99969034446156
d/e,0.011810257410825527
Interest coverage,29.052806324110673
tax %,25.551367873179267
cPAT,1315175000.0
CFO,88609000.0
cCFO,1346789000.0
cCFO/cPAT,1.024037865683274
p/a,6.931219628866458
p/e,15.634789
EY,6.785028540663481
Earnings Growth 5yr cagr,-3.0425280198545734
Sales Growth 5yr cagr,2.9883700436008187
PEG,-5.138749387999822
no. shares (cr),2.59892
Current Price,189.65
market cap,4928851780.0
d/e_market,0.009714230035134065
p/s,0.64192843
NFA + CWIP,1734549000.0
Capex,125305000.0
Capex_from_cashflow_statement,113966000.0
FCF,-36696000.0
FCF%,-10.972896682056312
FCF_capex_from_cashflow,-25357000.0
FCF%_capex_from_cashflow,-7.582290744683395
DV,2.2409681794083083
Mcap (cr),493.3251584
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.41413400444650095
Market Cap,4933251584
Net Income,334424000.0
Total Revenue,7804535000.0
Total Assets,5068832000.0
Total Liabilities,793317000.0
Total Stockholders Equity,4054103000.0
Total Debt,47880000.0
Cash and Cash Equivalents,128955000.0
Current Assets,3057547000.0
Current Liabilities,507755000.0
Working Capital,2549792000.0
Operating Cash Flow,88609000.0
Capital Expenditure,113966000.0
Dividends Paid,110454000.0
Depreciation & Amortization,152234000.0
Interest Expense,12650000.0
Income Tax Expense,114777000.0
Shares Outstanding,25989200
Net Fixed Assets,1709273000.0
Construction in Progress,25276000.0
Net Debt,-81075000.0
3-5yr Average ROA (%),6.419712535975449
3-5yr Average ROE (%),7.857584562807233
ROE,8.029755986408981
ROA,6.760324674445199
insidersPercentHeld,0.68794996
institutionsPercentHeld,0.00024000001
institutionsFloatPercentHeld,0.00078
institutionsCount,1.0
current,189.65
Normalized EBIT,440393666.6666667
Normalized Net Income,316061666.6666667
