,Value
ticker,SUKHJITS.NS
ROCE,11.424468392805787
ROCE (3yr avg),14.460695224478117
NFAT,2.662746530573791
NFAT (3yr avg),2.5785998604389437
NPM,3.5599918901796883
DPR,14.910937607548256
Retention Ratio,85.08906239245174
Dep,6.35494698826336
SSGR,1.4560541589256502
Av NPM (over 3 years),3.5599918901796883
Au NFA/T (over 3 years),2.5785998604389437
Av Dep%NFA (over 3 years),6.35494698826336
Au Retention ratio (over 3 years),85.08906239245174
d/e,0.5940875836750431
Interest coverage,2.5653373319432973
tax %,25.948172969286315
cPAT,2261214000.0
CFO,677714000.0
cCFO,3307027000.0
cCFO/cPAT,1.462500674416486
p/a,3.9102696612145595
p/e,16.794382
EY,7.636650183323493
Earnings Growth 5yr cagr,-18.13874943973205
Sales Growth 5yr cagr,8.928347216244603
PEG,-0.9258842267930953
no. shares (cr),3.1244
Current Price,167.44
market cap,5231495360.0
d/e_market,0.5708014237825875
p/s,0.3539845
NFA + CWIP,5829334000.0
Capex,263771000.0
Capex_from_cashflow_statement,398395000.0
FCF,413943000.0
FCF%,103.61241617877856
FCF_capex_from_cashflow,279319000.0
FCF%_capex_from_cashflow,69.91522135811029
DV,0.02198224256859515
Mcap (cr),523.149568
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,True
p/b <3,True
DV >3%,False
EY >7,True
sgr > Sales growth (very linear),False
FCF/CFO,0.6107930483950457
Market Cap,5231495680
Net Income,399511000.0
Total Revenue,14979467000.0
Total Assets,10300175000.0
Total Liabilities,4869191000.0
Total Stockholders Equity,5026439000.0
Total Debt,2986145000.0
Cash and Cash Equivalents,-1000.0
Current Assets,4409170000.0
Current Liabilities,2991301000.0
Working Capital,1417869000.0
Operating Cash Flow,677714000.0
Capital Expenditure,398395000.0
Dividends Paid,1150000.0
Depreciation & Amortization,359033000.0
Interest Expense,295436000.0
Income Tax Expense,140007000.0
Shares Outstanding,31244000
Net Fixed Assets,5640532000.0
Construction in Progress,188802000.0
Net Debt,2986146000.0
3-5yr Average ROA (%),6.142209351115949
3-5yr Average ROE (%),12.512328997622744
ROE,7.640860013927211
ROA,3.894411614716532
insidersPercentHeld,0.67462
institutionsPercentHeld,0.0
institutionsFloatPercentHeld,0.0
institutionsCount,0.0
current,167.44
Normalized EBIT,999954000.0
Normalized Net Income,510921000.0
