,Value
ticker,ARIS
ROCE,7.8859891081406035
ROCE (3yr avg),5.68592702200899
NFAT,0.4398288739589336
NFAT (3yr avg),0.4411963464393862
NPM,3.8380794583191684
DPR,548.0047348633515
Retention Ratio,-448.0047348633515
Dep,8.524910734244127
SSGR,-16.11118383380138
Av NPM (over 3 years),3.8380794583191684
Au NFA/T (over 3 years),0.4411963464393862
Av Dep%NFA (over 3 years),8.524910734244127
Au Retention ratio (over 3 years),-448.0047348633514
d/e,1.4189018968583285
Interest coverage,3.312846636122498
tax %,14.664133070520002
cPAT,38227000.0
CFO,178876000.0
cCFO,491774000.0
cCFO/cPAT,12.86457216103801
p/a,2.003534552149564
p/e,28.214287
EY,3.464510535494367
Earnings Growth 5yr cagr,153.02979959052476
Sales Growth 5yr cagr,23.843634982617658
PEG,0.18437119486201667
no. shares (cr),3.2709
Current Price,23.7
market cap,775203300.0
d/e_market,0.5928612532996183
p/s,2.9494464
NFA + CWIP,1071772000.0
Capex,184965000.0
Capex_from_cashflow_statement,99985000.0
FCF,-6089000.0
FCF%,-22.671929106005884
FCF_capex_from_cashflow,78891000.0
FCF%_capex_from_cashflow,293.74464757791264
DV,3.168072168939425
Mcap (cr),140.24736
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,False
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,True
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.03404034079474049
Market Cap,1402473600
Net Income,26857000.0
Total Revenue,435444000.0
Total Assets,1420114000.0
Total Liabilities,684830000.0
Total Stockholders Equity,323904000.0
Total Debt,459588000.0
Cash and Cash Equivalents,0
Current Assets,127952000.0
Current Liabilities,105187000.0
Working Capital,22765000.0
Operating Cash Flow,178876000.0
Capital Expenditure,99985000.0
Dividends Paid,24559000.0
Depreciation & Amortization,77790000.0
Interest Expense,33176000.0
Income Tax Expense,10341000.0
Shares Outstanding,32709000
Net Fixed Assets,1043621000.0
Construction in Progress,28151000.0
Net Debt,0
3-5yr Average ROA (%),1.1714937550442701
3-5yr Average ROE (%),4.867237445474848
ROE,7.986950612768058
ROA,1.9457399582336414
insidersPercentHeld,0.05708
institutionsPercentHeld,1.06472
institutionsFloatPercentHeld,1.12917
institutionsCount,298.0
current,23.7
high,34.04
low,25.0
mean,27.104
median,25.5
Normalized EBIT,72310000.0
Normalized Net Income,15815000.0
Research Asset,5944600.0
R&D Amortization,1369000.0
Adjusted EBIT (R&D),105360000.0
Adjusted Book Equity (R&D),329848600.0
Adjusted D/E (R&D),1.3933301520758312
Adjusted Invested Capital (R&D),789436600.0
Adjusted ROC (R&D),11.389118441797622
Adjusted ROE (R&D),8.142220400511023
