,Value
ticker,HUDCO.NS
ROCE,
ROCE (3yr avg),0.0
NFAT,50.95977906812066
NFAT (3yr avg),39.195579537346795
NPM,70.75067327944741
DPR,42.39185358653706
Retention Ratio,57.60814641346295
Dep,13.332880024845243
SSGR,1584.2064869811772
Av NPM (over 3 years),70.75067327944741
Au NFA/T (over 3 years),39.195579537346795
Av Dep%NFA (over 3 years),13.332880024845243
Au Retention ratio (over 3 years),57.60814641346294
d/e,6.458769473958575
Interest coverage,0.0
tax %,25.504721365208738
cPAT,82436700000.0
CFO,-316026700000.0
cCFO,-435460100000.0
cCFO/cPAT,-5.2823572510787065
p/a,2.8998845458163434
p/e,14.966163
EY,6.5099305282237525
Earnings Growth 5yr cagr,16.440928065625116
Sales Growth 5yr cagr,13.471406383144547
PEG,0.91029915952807
no. shares (cr),200.1900032
Current Price,207.88
market cap,416154978652.16
d/e_market,2.5782885103888953
p/s,9.607974
NFA + CWIP,856800000.0
Capex,124800000.0
Capex_from_cashflow_statement,217400000.0
FCF,-316151500000.0
FCF%,-1166.9810345718568
FCF_capex_from_cashflow,-316244100000.0
FCF%_capex_from_cashflow,-1167.3228404585957
DV,2.7660128054412394
Mcap (cr),41615.4976256
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,True
Tax payout >25%,True
Interest coverage >3,False
d/e <0.5,False
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,True
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),True
FCF/CFO,1.0003949033420279
Market Cap,416154976256
Net Income,27091400000.0
Total Revenue,35982700000.0
Total Assets,1284956500000.0
Total Liabilities,1105276000000.0
Total Stockholders Equity,166125700000.0
Total Debt,1072967600000.0
Cash and Cash Equivalents,0
Current Assets,0
Current Liabilities,0
Working Capital,0
Operating Cash Flow,-316026700000.0
Capital Expenditure,217400000.0
Dividends Paid,11510900000.0
Depreciation & Amortization,106400000.0
Interest Expense,67474500000.0
Income Tax Expense,9275200000.0
Shares Outstanding,2001900032
Net Fixed Assets,713100000.0
Construction in Progress,143700000.0
Net Debt,0
3-5yr Average ROA (%),2.3325643699873084
3-5yr Average ROE (%),13.417183332146962
ROE,15.66854498270997
ROA,2.441568617307682
insidersPercentHeld,0.75
institutionsPercentHeld,0.10483
institutionsFloatPercentHeld,0.4193
institutionsCount,51.0
current,207.88
high,280.0
low,260.0
mean,270.0
median,270.0
Normalized EBIT,0.0
Normalized Net Income,21757533333.333332
