,Value
ticker,CRCL
longName,Circle Internet Group
ROCE,12.391859566318185
ROCE (3yr avg),-49.48630398643414
NFAT,136.18759682644009
NFAT (3yr avg),214.3065333990928
NPM,-23.95054795229379
DPR,0.0
Retention Ratio,100.0
Dep,100.0
SSGR,-5232.758904664823
Av NPM (over 3 years),-23.95054795229379
Au NFA/T (over 3 years),214.3065333990928
Av Dep%NFA (over 3 years),100.0
Au Retention ratio (over 3 years),100.0
d/e,0.11994249877014532
Interest coverage,85.47061909758656
tax %,29.14737288671053
cPAT,-853824000.0
CFO,344576000.0
cCFO,319126000.0
cCFO/cPAT,-0.3737608687504685
p/a,0.5987979266352043
p/e,inf
EY,0.5542652229523513
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,170.3023671855453
PEG,
no. shares (cr),21.1836558
Current Price,132.58
market cap,28085290859.640003
d/e_market,0.0014497624469509201
p/s,14.892999
NFA + CWIP,34886000.0
Capex,83121000.0
Capex_from_cashflow_statement,39098000.0
FCF,261455000.0
FCF%,167.95788445849152
FCF_capex_from_cashflow,305478000.0
FCF%_capex_from_cashflow,196.2381236871013
DV,0.0
Mcap (cr),3154.0094976
d/e decreasing trend 5 yrs,False
Sales cagr >15%,True
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,True
CFO >0,True
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.7587731008543833
Market Cap,31540094976
Net Income,155667000.0
Total Revenue,1676253000.0
Total Assets,45834409000.0
Total Liabilities,45263880000.0
Total Stockholders Equity,339471000.0
Total Debt,40717000.0
Cash and Cash Equivalents,5967000.0
Current Assets,45164949000.0
Current Liabilities,44030967000.0
Working Capital,1133982000.0
Operating Cash Flow,344576000.0
Capital Expenditure,39098000.0
Dividends Paid,0
Depreciation & Amortization,50854000.0
Interest Expense,1906000.0
Income Tax Expense,64583000.0
Shares Outstanding,211836558
Net Fixed Assets,18682000.0
Construction in Progress,16204000.0
Net Debt,34750000.0
3-5yr Average ROA (%),-0.8923059751827763
3-5yr Average ROE (%),128.41097369511448
ROE,58.80483516483517
ROA,0.7449764859157173
insidersPercentHeld,0.043649998
institutionsPercentHeld,0.53733003
institutionsFloatPercentHeld,0.56185
institutionsCount,306.0
current,132.58
high,280.0
low,84.0
mean,174.15385
median,180.0
Normalized EBIT,-70494666.66666667
Normalized Net Income,-115206000.0
