,Value
ticker,AMLX
ROCE,-176.65286755271504
ROCE (3yr avg),-75.37580624918499
NFAT,19.112107623318387
NFAT (3yr avg),25.544194048397202
NPM,-408.26472654041726
DPR,0.0
Retention Ratio,100.0
Dep,15.349290491624394
SSGR,-10444.142688355863
Av NPM (over 3 years),-408.26472654041726
Au NFA/T (over 3 years),25.544194048397202
Av Dep%NFA (over 3 years),15.349290491624394
Au Retention ratio (over 3 years),100.0
d/e,0.004570497794348364
Interest coverage,
tax %,0.13007387401699896
cPAT,-538778000.0
CFO,-167647000.0
cCFO,-410398000.0
cCFO/cPAT,0.7617200405361763
p/a,-58.31300946557568
p/e,inf
EY,-36.943294910305255
Earnings Growth 5yr cagr,
Sales Growth 5yr cagr,
PEG,
no. shares (cr),8.91674
Current Price,9.16
market cap,816773384.0
d/e_market,0.0024253973486481777
p/s,-3280.2144
NFA + CWIP,2953000.0
Capex,-3143000.0
Capex_from_cashflow_statement,157000.0
FCF,-164504000.0
FCF%,54.517917565610475
FCF_capex_from_cashflow,-167804000.0
FCF%_capex_from_cashflow,55.611563482831414
DV,0.0
Mcap (cr),81.6773376
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,False
Interest coverage >3,False
d/e <0.5,True
CFO >0,False
cCFO > PAT,False
p/e <10,False
peg <1,False
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,0.9812522741236049
Market Cap,816773376
Net Income,-301743000.0
Total Revenue,87371000.0
Total Assets,193634000.0
Total Liabilities,28869000.0
Total Stockholders Equity,433432000.0
Total Debt,1981000.0
Cash and Cash Equivalents,12484000.0
Current Assets,189432000.0
Current Liabilities,28406000.0
Working Capital,161026000.0
Operating Cash Flow,-167647000.0
Capital Expenditure,157000.0
Dividends Paid,0
Depreciation & Amortization,904000.0
Interest Expense,
Income Tax Expense,-393000.0
Shares Outstanding,89167400
Net Fixed Assets,2732000.0
Construction in Progress,221000.0
Net Debt,-10503000.0
3-5yr Average ROA (%),-51.28145910054673
3-5yr Average ROE (%),-99.19581508139827
ROE,-100.88415689145884
ROA,-84.86797695925118
insidersPercentHeld,0.09503
institutionsPercentHeld,0.94653
institutionsFloatPercentHeld,1.04593
institutionsCount,178.0
current,9.16
high,17.0
low,8.0
mean,11.625
median,10.0
Normalized EBIT,-151473000.0
Normalized Net Income,-150282333.33333334
Research Asset,316522600.0
R&D Amortization,81192800.0
Adjusted EBIT (R&D),-232785800.0
Adjusted Book Equity (R&D),749954600.0
Adjusted D/E (R&D),0.002641493231723627
Adjusted Invested Capital (R&D),739451600.0
Adjusted ROC (R&D),-31.43992203029631
Adjusted ROE (R&D),-40.234835548711885
