,Value
ticker,LAURUSLABS.NS
longName,Laurus Labs Limited
ROCE,11.92025328467783
ROCE (3yr avg),14.406342109588453
NFAT,1.3171200061218462
NFAT (3yr avg),1.449779885629671
NPM,7.61760696074288
DPR,26.43887080583008
Retention Ratio,73.56112919416992
Dep,9.864761833771098
SSGR,-1.7407786042005282
Av NPM (over 3 years),7.61760696074288
Au NFA/T (over 3 years),1.449779885629671
Av Dep%NFA (over 3 years),9.864761833771098
Au Retention ratio (over 3 years),73.56112919416991
d/e,0.6722849949525049
Interest coverage,3.026187133936783
tax %,26.818641722934604
cPAT,21365000000.0
CFO,6016500000.0
cCFO,31723400000.0
cCFO/cPAT,1.4848303299789376
p/a,4.272310937244769
p/e,91.159584
EY,0.7746185516503586
Earnings Growth 5yr cagr,-24.448036219933755
Sales Growth 5yr cagr,4.056186719978538
PEG,-3.728707826670874
no. shares (cr),53.9825024
Current Price,856.9
market cap,462576063065.6
d/e_market,0.05974649837443195
p/s,7.8024244
NFA + CWIP,47743200000.0
Capex,7340400000.0
Capex_from_cashflow_statement,6410000000.0
FCF,-1323900000.0
FCF%,-36.947421299397185
FCF_capex_from_cashflow,-393500000.0
FCF%_capex_from_cashflow,-10.981803974101362
DV,0.0932387199505469
Mcap (cr),46257.6091136
d/e decreasing trend 5 yrs,False
Sales cagr >15%,False
npm >8%,False
Tax payout >25%,True
Interest coverage >3,True
d/e <0.5,False
CFO >0,True
cCFO > PAT,True
p/e <10,False
peg <1,True
EY >7%,False
p/b <3,False
DV >3%,False
EY >7,False
sgr > Sales growth (very linear),False
FCF/CFO,-0.2200448765893792
Market Cap,462576091136
Net Income,3583200000.0
Total Revenue,55078600000.0
Total Assets,93355700000.0
Total Liabilities,47330500000.0
Total Stockholders Equity,41109500000.0
Total Debt,27637300000.0
Cash and Cash Equivalents,22100000.0
Current Assets,43323200000.0
Current Liabilities,35397200000.0
Working Capital,7926000000.0
Operating Cash Flow,6016500000.0
Capital Expenditure,6410000000.0
Dividends Paid,431300000.0
Depreciation & Amortization,4300900000.0
Interest Expense,2065900000.0
Income Tax Expense,1298800000.0
Shares Outstanding,539825024
Net Fixed Assets,43159600000.0
Construction in Progress,4583600000.0
Net Debt,27615200000.0
3-5yr Average ROA (%),6.401662831076714
3-5yr Average ROE (%),12.663768585553752
ROE,3.940612236883443
ROA,2.0009434532507697
insidersPercentHeld,0.3216
institutionsPercentHeld,0.32632
institutionsFloatPercentHeld,0.48102
institutionsCount,86.0
current,856.9
high,1025.0
low,293.0
mean,694.8461
median,675.0
Normalized EBIT,7769433333.333333
Normalized Net Income,4363266666.666667
Research Asset,1174500000.0
R&D Amortization,308240000.0
Adjusted EBIT (R&D),7153560000.0
Adjusted Book Equity (R&D),42284000000.0
Adjusted D/E (R&D),0.6536112950525022
Adjusted Invested Capital (R&D),69899200000.0
Adjusted ROC (R&D),7.489459640689507
Adjusted ROE (R&D),8.47412732948633
